ID do Card,Responsável,Whatsapp Nome Fornecedor,Whatsapp Número Fornecedor,Status,Status Código,Data de Criação,Última Alteração,time_status,time_timeout,Etiquetas,Prioridade,A. Status Viabilidade,B. Status Comercial,C. Status Solicitação de Contratação,D. Status Suprimentos,E. Status Implantação,F. Status Pendência do Cliente,G. Status Cancelamento,01 - NOME CARD,02 - DESCRIÇÃO,03 - PROJETO,04 - PRODUTO,05 - VELOCIDADE,06 - DESIGNAÇÃO OI,07 - DESIGNAÇÃO NAVA,08 - OS PORTAL OI,09 - ENDEREÇO,10 - BAIRRO,11 - MUNICÍPIO,12 - UF,13 - CEP,14 - SOLICITANTE OI,15 - CONTRATO,16 - TOTAL MENSAL,17 - INSTALAÇÃO,18 - GERENCIAMENTO,19 - MENSALIDADE OI,20 - CLIENTE FINAL,21 - LOCALIDADE,22 - RAZÃO SOCIAL/FORNECEDOR,23 - NOME FANTASIA,24 - MENSALIDADE DO PROVEDOR,25 - TAXA DE INSTALAÇÃO DO PROVEDOR,26 - CNPJ DO FORNECEDOR,27 - TELEFONE DE CONTATO,28 - E-MAIL DO FORNECEDOR,29 - ATENDENTE/FORNECEDOR,30 - FIDELIDADE,31 - TIPO DE CONTROLE,32 - VALOR DA MULTA DE RESCISÃO,33 - DATA ACORDADA PARA ENVIO DE NF,34 - MEIO DE ENVIO DE NF ACORDADO COM O FORNECEDOR,35 - PRIORIDADE,36 - LOJA,37 - ESCOPO TÉCNICO,38 - GATEWAY,39 - MÁSCARA,40 - IP DISPONIVEL/FIXO,41 - TIPO DE SOLICITAÇÃO,42 - VISITA DE TÉCNICA,43 - TIPO DE VISITA,44 - MOTIVO DA IMPRODUTIVA
1943420,Vinicius Santos,,,Suprimentos,4,16/09/2025,19/09/2025,17/09/2025,-,"OUTROS PROVEDORES, Aguardando assinatura do contrato",Sem prioridade,Viável,Comercial_Proposta Aceita,Solicitação_Viável,Suprimentos_Aguardando Contato,-,-,-,PROJ. VIVO - PEDIDO DE CONEXÃO NOVA - ID126665 - BANDA LARGA - BRADESCO-3709_AG MANICORÉ,"CAROS POR FAVOR, SEGUIR COM A CONTRATAÇÃO DO LINK CONFORME AS DESCRIÇÕES DESTE CARD. TODOS OS LINKS FORAM PREVIAMENTE VIABILIZADOS ATRAVÉS DE PLANILHA E SÃO DO CLIENTE VIVO/ TELEFÔNICA - CONTRATO DE 24 MESES - PRAZO DE ENTREGA DO LINK 30 DIAS A CONTAR DA FORMALIZAÇÃO DIA: 16/09/2025 BANDA LARGA E IP DINAMICO",VIVO/ TELEFONICA ,BANDA LARGA,100MB,-,-,-,"AVENIDA GETÚLIO VARGAS, S/N",-,MANICORE,AM,69280-000,-,-,1260,650,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1943418,Natalia da Silva,,,Suprimentos,4,16/09/2025,19/09/2025,17/09/2025,-,OUTROS PROVEDORES,Sem prioridade,Viável,Comercial_Proposta Aceita,Solicitação_Viável,Suprimentos_Aguardando Contato,-,-,-,PROJ. VIVO - PEDIDO DE CONEXÃO NOVA - ID136069 - BANDA LARGA - BRADESCO-3719_AG URUCARA,"CAROS POR FAVOR, SEGUIR COM A CONTRATAÇÃO DO LINK CONFORME AS DESCRIÇÕES DESTE CARD. TODOS OS LINKS FORAM PREVIAMENTE VIABILIZADOS ATRAVÉS DE PLANILHA E SÃO DO CLIENTE VIVO/ TELEFÔNICA - CONTRATO DE 24 MESES - PRAZO DE ENTREGA DO LINK 30 DIAS A CONTAR DA FORMALIZAÇÃO DIA: 16/09/2025 BANDA LARGA E IP DINAMICO",VIVO/ TELEFONICA ,BANDA LARGA,100MB,-,-,-,"RUA CRISPIM LOBO, S/N",-,URUCARA,AM,69130-000,-,-,545.86,650,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1943417,[A Definir],,,Solicitação de Contratação,3,16/09/2025,19/09/2025,16/09/2025,-,FPC ASSESSORIA,Sem prioridade,Viável,Comercial_Proposta Aceita,Solicitação_Em Análise,-,-,-,-,PROJ. VIVO - PEDIDO DE CONEXÃO NOVA - ID132221 - BANDA LARGA - BRADESCO-3743_AG TEFE,"CAROS POR FAVOR, SEGUIR COM A CONTRATAÇÃO DO LINK CONFORME AS DESCRIÇÕES DESTE CARD. TODOS OS LINKS FORAM PREVIAMENTE VIABILIZADOS ATRAVÉS DE PLANILHA E SÃO DO CLIENTE VIVO/ TELEFÔNICA - CONTRATO DE 24 MESES - PRAZO DE ENTREGA DO LINK 30 DIAS A CONTAR DA FORMALIZAÇÃO DIA: 16/09/2025 BANDA LARGA E IP DINAMICO",VIVO/ TELEFONICA ,BANDA LARGA,100MB,-,-,-,"RUA GETÚLIO VARGAS, 122",-,TEFE,AM,69550-000,-,-,361.4,650,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1943416,Natalia da Silva,,,Suprimentos,4,16/09/2025,19/09/2025,17/09/2025,-,OUTROS PROVEDORES,Sem prioridade,Viável,Comercial_Proposta Aceita,Solicitação_Viável,Suprimentos_Aguardando Contato,-,-,-,PROJ. VIVO - PEDIDO DE CONEXÃO NOVA - ID136074 - BANDA LARGA - BRADESCO-5043_AG PAUINI,"CAROS POR FAVOR, SEGUIR COM A CONTRATAÇÃO DO LINK CONFORME AS DESCRIÇÕES DESTE CARD. TODOS OS LINKS FORAM PREVIAMENTE VIABILIZADOS ATRAVÉS DE PLANILHA E SÃO DO CLIENTE VIVO/ TELEFÔNICA - CONTRATO DE 24 MESES - PRAZO DE ENTREGA DO LINK 30 DIAS A CONTAR DA FORMALIZAÇÃO DIA: 16/09/2025 BANDA LARGA E IP DINAMICO",VIVO/ TELEFONICA ,BANDA LARGA,100MB,-,-,-,"AVENIDA CASTELO BRANCO, S/N",-,PAUINI,AM,69860-000,-,-,630,650,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1943415,Natalia da Silva,,,Suprimentos,4,16/09/2025,19/09/2025,17/09/2025,-,OUTROS PROVEDORES,Sem prioridade,Viável,Comercial_Proposta Aceita,Solicitação_Viável,Suprimentos_Aguardando Contato,-,-,-,PROJ. VIVO - PEDIDO DE CONEXÃO NOVA - ID127071 - BANDA LARGA - BRADESCO -5035_AG ENVIRA,"CAROS POR FAVOR, SEGUIR COM A CONTRATAÇÃO DO LINK CONFORME AS DESCRIÇÕES DESTE CARD. TODOS OS LINKS FORAM PREVIAMENTE VIABILIZADOS ATRAVÉS DE PLANILHA E SÃO DO CLIENTE VIVO/ TELEFÔNICA - CONTRATO DE 24 MESES - PRAZO DE ENTREGA DO LINK 30 DIAS A CONTAR DA FORMALIZAÇÃO DIA: 16/09/2025 BANDA LARGA E IP DINAMICO",VIVO/ TELEFONICA ,BANDA LARGA,100MB,-,-,-,"RUA JOAQUIM BORBA, S/N",-,ENVIRA,AM,69870-000,-,-,560,650,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1943413,Natalia da Silva,,,Suprimentos,4,16/09/2025,19/09/2025,17/09/2025,-,OUTROS PROVEDORES,Sem prioridade,Viável,Comercial_Proposta Aceita,Solicitação_Viável,-,-,-,-,PROJ. VIVO - PEDIDO DE CONEXÃO NOVA - ID126660 - BANDA LARGA - BRADESCO-3714_AG SÃO GABRIEL DA CACHOEIRA,"CAROS POR FAVOR, SEGUIR COM A CONTRATAÇÃO DO LINK CONFORME AS DESCRIÇÕES DESTE CARD. TODOS OS LINKS FORAM PREVIAMENTE VIABILIZADOS ATRAVÉS DE PLANILHA E SÃO DO CLIENTE VIVO/ TELEFÔNICA - CONTRATO DE 24 MESES - PRAZO DE ENTREGA DO LINK 30 DIAS A CONTAR DA FORMALIZAÇÃO DIA: 16/09/2025 BANDA LARGA E IP DINAMICO",VIVO/ TELEFONICA ,BANDA LARGA,100MB,-,-,-,"AVENIDA ÁLVARO MAIA, S/N",-,SAO GABRIEL DA CACHOEIRA,AM,69750-000,-,-,1280,650,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1943412,[A Definir],,,Solicitação de Contratação,3,16/09/2025,19/09/2025,19/09/2025,-,OUTROS PROVEDORES,Sem prioridade,Viável,Comercial_Proposta Aceita,Solicitação_Viável,-,-,-,-,PROJ. VIVO - PEDIDO DE CONEXÃO NOVA - ID 136150 - BANDA LARGA - BRADESCO-3720_AG NOVO ARIPUANA,"CAROS POR FAVOR, SEGUIR COM A CONTRATAÇÃO DO LINK CONFORME AS DESCRIÇÕES DESTE CARD. TODOS OS LINKS FORAM PREVIAMENTE VIABILIZADOS ATRAVÉS DE PLANILHA E SÃO DO CLIENTE VIVO/ TELEFÔNICA - CONTRATO DE 24 MESES - PRAZO DE ENTREGA DO LINK 30 DIAS A CONTAR DA FORMALIZAÇÃO DIA: 16/09/2025",VIVO/ TELEFONICA ,BANDA LARGA,100MB,-,-,-,"AVENIDA DEZENOVE DE DEZEMBRO,1076",-,NOVO ARIPUANA,AM,69260-000,-,-,490,650,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1943411,[A Definir],,,Solicitação de Contratação,3,16/09/2025,19/09/2025,16/09/2025,-,FPC ASSESSORIA,Sem prioridade,Viável,Comercial_Proposta Aceita,Solicitação_Em Análise,-,-,-,-,PROJ. VIVO - PEDIDO DE CONEXÃO NOVA - ID136149 - BANDA LARGA - BRADESCO-3743_PAB FUNDO MUNICIPAL DE SAUDE TEFE,"CAROS POR FAVOR, SEGUIR COM A CONTRATAÇÃO DO LINK CONFORME AS DESCRIÇÕES DESTE CARD. TODOS OS LINKS FORAM PREVIAMENTE VIABILIZADOS ATRAVÉS DE PLANILHA E SÃO DO CLIENTE VIVO/ TELEFÔNICA - CONTRATO DE 24 MESES - PRAZO DE ENTREGA DO LINK 30 DIAS A CONTAR DA FORMALIZAÇÃO DIA: 16/09/2025 - BANDA LARGA E IP DINAMICO",VIVO/ TELEFONICA ,BANDA LARGA,100MB,-,-,-,"RUA MARECHAL DEODORO,660",-,TEFE,AM,69550-133,-,-,361.4,650,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1943408,Natalia da Silva,,,Suprimentos,4,16/09/2025,19/09/2025,17/09/2025,-,OUTROS PROVEDORES,Alta,Viável,Comercial_Proposta Aceita,Solicitação_Viável,Suprimentos_Aguardando Contato,-,-,-,PROJ. VIVO - PEDIDO DE CONEXÃO NOVA - ID136072 - BANDA LARGA - BRADESCO - 3742_AG CANUTAMA,"CAROS POR FAVOR, SEGUIR COM A CONTRATAÇÃO DO LINK CONFORME AS DESCRIÇÕES DESTE CARD. TODOS OS LINKS FORAM PREVIAMENTE VIABILIZADOS ATRAVÉS DE PLANILHA E SÃO DO CLIENTE VIVO/ TELEFÔNICA - CONTRATO DE 24 MESES - PRAZO DE ENTREGA DO LINK 30 DIAS A CONTAR DA FORMALIZAÇÃO DIA: 16/09/2025 - BANDA LARGA E IP DINAMICO",VIVO/ TELEFONICA ,BANDA LARGA,100MB,ID136072 ,1943408 ,-,"RUA FLORIANO PEIXOTO , S/N",-,CANUTAMA,AM,69820-000,-,-,420,650,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1940981,[A Definir],,,Cancelamento em Andamento,7,15/09/2025,19/09/2025,15/09/2025,-,"DESATIVAÇÃO, 4G, VIVO",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,"DESATIVAÇÃO - BRADESCO - 4G - EXPOINTER - PEDIDO DE CONEXÃO NOVA - Expointer 2025 - - 3G/4G AQUARIO - Parque Estadual de Exposições Assis Brasil, em Esteio (RS) - EIO5010162",Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. Link 4G. IMEI: 864400050562179. VIVO.,-,4G,-,EIO5010162,-,-,RODOVIA BR 116 KM 13,NOVO ESTEIO,ESTEIO,RS,93270-710,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1940980,Assessoria Solutions,,,Cancelamento em Andamento,7,15/09/2025,19/09/2025,15/09/2025,-,"DESATIVAÇÃO, OUTROS PROVEDORES, ASSESSORIA ROBSON, CANCELAMENTO FORMALIZADO",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,"DESATIVAÇÃO - BRADESCO - EXPOINTER - BRADESCO - 2° PONTO - EXPOINTER 2025 - PARQUE ESTADUAL DE EXPOSIÇÕES ASSIS BRASIL, EM ESTEIO (RS) - EIO5010160",Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. CYBER WEB - 51 9802-8151,-,BANDA LARGA,-,EIO5010160,-,-,RODOVIA BR 116 KM 13,NOVO ESTEIO,ESTEIO,RS,93270-710,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1940979,[A Definir],,,Cancelamento em Andamento,7,15/09/2025,19/09/2025,15/09/2025,-,"DESATIVAÇÃO, MIDAS",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - ÁGUAS CANARANA - MIG COBRE LT1 - CANARANA - MT - ÁGUAS CANARANA LTDA - CKW5010067,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. MIDAS CONSULTING - 11 4381-1100,-,LINK DEDICADO PN,-,CKW5010067,500002428,-,"RUA REDENTORA, 78",CENTRO,CANARANA,MT,78640-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1939423,[A Definir],,,Lixeira,9,12/09/2025,12/09/2025,12/09/2025,-,-,Sem prioridade,-,-,-,-,-,-,-,PEDIDO DE CONEXÃO NOVA - BRADESCO - 4G - Piracicaba - SP - BRADESCO - Loteamento Santa Rosa,"Por gentileza, preparar pedido abaixo (EQUIPAMENTO + ANTENA + CHIP) para entrega ao fornecedor MAM, conforme cronograma de implantação disponibilizado pela OI:
MODEM AQUARIO MONO CHIP + ANTENA EXTERNA + CHIP 3G/4G",BRADESCO - 4G,3G/4G AQUARIO,10MB,PAA5010894,-,775481252505_20250819_10_1,"AVENIDA Cezira Giovanoni Moretti,900",Loteamento Santa Rosa,Piracicaba,SP,13414-157,-,OI,140,"R$ 532,72",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1939422,[A Definir],,,Pendência do Cliente,6,12/09/2025,19/09/2025,16/09/2025,-,4G,Sem prioridade,Viável,Comercial_Proposta Aceita,Solicitação_Viável,Suprimentos_Contrato Assinado,Implantação_Improdutiva Cliente,Pendência_Restrição de Acesso,-,PEDIDO DE CONEXÃO NOVA - BRADESCO - 4G - Piracicaba - SP - BRADESCO - Loteamento Santa Rosa,"Por gentileza, preparar pedido abaixo (EQUIPAMENTO + ANTENA + CHIP) para entrega ao fornecedor MAM, conforme cronograma de implantação disponibilizado pela OI:
MODEM AQUARIO MONO CHIP + ANTENA EXTERNA + CHIP 3G/4G",BRADESCO - 4G,3G/4G AQUARIO,10MB,PAA5010894,-,775481252505_20250819_10_1,"AVENIDA Cezira Giovanoni Moretti,900",Loteamento Santa Rosa,Piracicaba,SP,13414-157,-,OI,140,"R$ 532,72",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1934074,[A Definir],,,Comercial,2,10/09/2025,19/09/2025,10/09/2025,-,OUTROS PROVEDORES,Sem prioridade,Viável,Comercial_Proposta Enviada,-,-,-,-,-,PEDIDO DE CONEXÃO NOVA - - RIO DE JANEIRO - RJ - Ternium Brasil Ltda,"CAROS POR FAVOR, VIABILIZAR DENTRO DAS ESPECIFICAÇÕES TÉCNICAS SOLICITADAS PELO CLIENTE E DESCRIÇÃO DESSE CARD. SOLICITAÇÃO DA OI, POR FAVOR, DAR PRIORIDADE. 1 Link IP Dedicado (Banda garantida e simétrica em termos de UPLOAD/DOWNLOAD) e fornecimento de range de endereços IPv4 fixos e válidos para utilização na LAN do cliente com máscara /30 (4 endereços IP´s) para 1 endereço na cidade do Rio de janeiro.

Prazo contratual(Meses): 36 Meses

Caso tenha viabilidade técnica para o atendimento, favor responder preenchendo as colunas “K” a “R” da planilha. Os valores de instalação e assinatura devem ser apresentados com impostos.

Observações:

O SLA de reparo deve ser de 4 horas.
A latência máxima deve ser de 30ms (RTT).
Disponibilidade mensal de 99,5%
Favor informar na resposta o SLA de instalação, reparo e latência.
Conforme figura abaixo, o link deverá ser instalado com acesso ótico (fibra ótica) saindo do endereço do cliente para o município de Itaguaí – RJ, visto que este novo link será backup de outro link já instalado neste endereço. A rota do cabo ótico do link já instalado foi implantada na outra direção.
Endereço de instalação: Estrada Rio Santos (BR 101), nº 1701. Entre os quilômetros 391 e 392. Bairro Santa Cruz. Rio de Janeiro – RJ
Coordenadas do local: -22.892677, -43.697454
 ",-,IP DEDICADO/30,1GB,-,-,-,Estrada Rio Santos (BR 101) - nº 1701. Entre os quilômetros 391 e 392.,Bairro Santa Cruz,RIO DE JANEIRO,RJ,23545-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1932073,[A Definir],,,Comercial,2,09/09/2025,19/09/2025,15/09/2025,-,OUTROS PROVEDORES,Sem prioridade,Viável,Comercial_Proposta Enviada,-,-,-,-,-,PEDIDO DE CONEXÃO NOVA - - - IP DEDICADO/30 - TRES TENTOS AGROINDUSTRIAL S/A,"CAROS POR FAVOR VIABILIZAR DE ACORDO COM A DESCIÇÃO DESSE CARD E A SOLICITAÇÃO DO CLIENTE: 
Cliente: TRES TENTOS AGROINDUSTRIAL S/A     
Endereço: ROD BR 158,0,CHACARA FWA-PORTO ALEGRE DO NORTE/MT-78655-000
Coordenadas: -10.906232, -51.627898
Velocidade: 300mbps - IP DEDICADO /30 IPV4
Prazo : 24 meses 
",ALGAR,IP DEDICADO/30,300MB,-,-,-,"ROD BR 158,0,CHACARA",-,FWA-PORTO ALEGRE DO NORTE,MT,78655-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1930939,[A Definir],,,Cancelamento em Andamento,7,08/09/2025,19/09/2025,08/09/2025,-,"DESATIVAÇÃO, OTIMIZY ASSESSORIA",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BANCO BRADESCO S.A. - MIG COBRE - SÃO JOÃO DA BARRA - RJ - BANCO BRADESCO S.A. - SJB1933211,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. OTIMIZY ASSESSORIA	-	51 99340-6784 / 48 99634-4746 / 54 99199-0220,-,LINK DEDICADO PN,-,SJB1933211,500002495,-,"RUA JOAQUIM THOMAS AQUINO FILHO, 250",CENTRO,SÃO JOÃO DA BARRA,RJ,28200-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1930938,[A Definir],,,Cancelamento em Andamento,7,08/09/2025,19/09/2025,08/09/2025,-,"DESATIVAÇÃO, ALDOX",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BANCO BRADESCO S.A. - MIG COBRE - IPUEIRAS - CE - BANCO BRADESCO S.A. - IUE5040528,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. ALDOX ASSESSORIA	-	11 98327-6055,-,LINK DEDICADO PN,-,IUE5040528,500002467,-,"RUA CEL. JOSÉ POMPEU, 240",CENTRO,IPUEIRAS,CE,62230-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1930937,Assessoria Solutions,,,Implantação,5,08/09/2025,19/09/2025,12/09/2025,-,"DESATIVAÇÃO, OUTROS PROVEDORES, LINK CANCELADO",Sem prioridade,-,-,-,-,-,-,Cancelamento_Aguardando Retirada de Equipamentos,DESATIVAÇÃO - BRADESCO - MIGRAÇÃO COBRE - MIG COBRE - BONITO - PE - BANCO BRADESCO S.A. - BNO5011159,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. ON MAIS TELECOM	-	81 99749-3022,-,LINK DEDICADO PN,-,BNO5011159,500002312,-,"AV. DR. ALBERTO DE OLIVEIRA, 284",CENTRO,BONITO,PE,55680-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1930936,[A Definir],,,Cancelamento em Andamento,7,08/09/2025,19/09/2025,08/09/2025,-,"DESATIVAÇÃO, ALDOX",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - MIGRAÇÃO COBRE - MIG COBRE - TANQUE NOVO - BA - BANCO BRADESCO S.A. - TQO5010311,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. ALDOX ASSESSORIA	-	11 98327-6055,-,LINK DEDICADO PN,-,TQO5010311,500002188,-,"AVENIDA PRINCESA ISABEL, 0",CENTRO,TANQUE NOVO,BA,46580-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1930935,[A Definir],,,Cancelamento em Andamento,7,08/09/2025,19/09/2025,08/09/2025,-,"DESATIVAÇÃO, 4G, VIVO",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - 4G - BASE DE DEFESA - MONO CHIP - 3G/4G - BDN PAB EPCOS DO BRASIL LTDA - LINK PRINCIPAL - GTI5010164,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. Link 4G. IMEI do CHIP: 89551062169007105913 . VIVO.,-,4G,-,GTI5010164,71620052024,-,"RUA BERNARDO JOAQUIM FERREIRA, 624",PARQUE DOS ANJOS,GRAVATAÍ,RS,94190-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1930934,[A Definir],,,Cancelamento em Andamento,7,08/09/2025,19/09/2025,08/09/2025,-,"DESATIVAÇÃO, 4G, VIVO",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - 4G - BASE DE DEFESA - MONO CHIP - 3G/4G - BDN PAB EPCOS DO BRASIL LTDA - LINK BACKUP - GTI5010166,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. Link 4G. IMEI do CHIP: 89551062169007105921. VIVO.,-,4G,-,GTI5010166,71520052024,-,"RUA BERNARDO JOAQUIM FERREIRA, 624",PARQUE DOS ANJOS,GRAVATAÍ,RS,94190-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1930933,[A Definir],,,Implantação,5,08/09/2025,19/09/2025,10/09/2025,-,"DESATIVAÇÃO, OUTROS PROVEDORES, LINK CANCELADO",Sem prioridade,-,-,-,-,-,-,Cancelamento_Aguardando Retirada de Equipamentos,DESATIVAÇÃO - BRADESCO - WI-FI - AG SANTO ANTONIO DO DESCOBERTO - SADD5010024,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. NOVA CONEXAO COM VOCE	-	 61 3606-3213,-,BANDA LARGA PN,-,SADD5010024,500000414,-,"QD 102 LOTE 16,S/N-",CENTRO,SANTO ANTONIO DO DESCOBER,GO,72900-406,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1930932,[A Definir],,,Cancelamento em Andamento,7,08/09/2025,19/09/2025,08/09/2025,-,"DESATIVAÇÃO, ALDOX",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - AG SÃO JOÃO DA BARRA - SJB1933189,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. ALDOX ASSESSORIA	-	11 98327-6055,-,BANDA LARGA PN,-,SJB1933189,205069072,-,"RUA JOAQUIM THOMAZ DE AQUINO FILHO, 250",CENTRO,SAO JOAO DA BARRA,RJ,28200-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1930931,[A Definir],,,Cancelamento em Andamento,7,08/09/2025,19/09/2025,08/09/2025,-,"DESATIVAÇÃO, OTIMIZY ASSESSORIA",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - AG DEODÁPOLIS - DPS5010009,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. OTIMIZY ASSESSORIA	-	51 9340-6784 / 48 9634-4746 / 54 9199-0220,-,BANDA LARGA PN,-,DPS5010009,20506318,-,"AV. DOM PEDRO II, 549",CENTRO,DEODÁPOLIS,MS,79735-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1930930,Assessoria Solutions,,,Cancelamento em Andamento,7,08/09/2025,19/09/2025,08/09/2025,-,"DESATIVAÇÃO, OUTROS PROVEDORES, ASSESSORIA ATUANDO, FATURA A PAGAR",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - AG SÃO SEBASTIÃO - SWS5010793,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. J S E SERVICOS E COMERCIO	-	82 3551-9250 / 0800 900 1014 / 82 99813- 0335 / 82 9342-0046,-,BANDA LARGA PN,-,SWS5010793,20505808,-,"CORONEL SERTORIO FERRO, 0",CENTRO,SÃO SEBASTIÃO,AL,57275-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
